"Timestamp","StartedLevel","EndLevel","TimeRemainingOnEnd","JumpPressed","AKeyPressed","DKeyPressed","MKeyPressed","PercentageLevelCompleted","BoosterCollected","SpikeTouched","PoisonCollected","MainButtonPress","PauseButtonPress","ResumeButtonPress","QuitButtonPress","RestartButtonPress","InversionCollected"
"2022/10/19 12:24:40 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:24:41 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:41 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:24:41 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:24:43 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:44 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:24:45 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:45 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:45 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:24:46 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:46 PM MDT","","","","","","","","","","Level1","","","","","","",""
"2022/10/19 12:24:47 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:48 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:49 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:24:49 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:51 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:52 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:24:53 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:24:53 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:54 PM MDT","","","","","","","","","","","","","","","","","Level1"
"2022/10/19 12:24:55 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:24:55 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:24:56 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:56 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:24:57 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:57 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:24:58 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:24:58 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:24:59 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:24:59 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:24:59 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:00 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:01 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:02 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:03 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:05 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:05 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:06 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:06 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:06 PM MDT","","","","","","","","Level1_0.3251023","","","","","","","","",""
"2022/10/19 12:25:09 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/19 12:25:13 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:14 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:14 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:16 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:17 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:18 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:19 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:19 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:19 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:22 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:23 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:24 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:26 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:27 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:29 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:29 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:29 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:31 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:32 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:34 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:35 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:36 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:36 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:38 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:39 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:39 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:40 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:40 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:42 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:43 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:44 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:45 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:45 PM MDT","","","","","","","","","","","","","","","","","Level1"
"2022/10/19 12:25:47 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:48 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:50 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:51 PM MDT","","","","","","","","","","","","","","","","","Level1"
"2022/10/19 12:25:51 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:51 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:53 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:54 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:25:55 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:56 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:25:56 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:25:56 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:01 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:02 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:02 PM MDT","","","","","","","","","","Level1","","","","","","",""
"2022/10/19 12:26:03 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:04 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:06 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:07 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:26:08 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:08 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:09 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:10 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:14 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:15 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:17 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:17 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:18 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:18 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:26:19 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:26:20 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:26:21 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:22 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:22 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:26:23 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:24 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:25 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:26:26 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:27 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:28 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:29 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:29 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 12:26:30 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:31 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:32 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:33 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 12:26:34 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:35 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:37 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 12:26:38 PM MDT","","","","","","","","Level1_0.4067703","","","","","","","","",""
"2022/10/19 12:26:41 PM MDT","","","","","","","","","","","","Level4","","","","",""
"2022/10/19 12:26:41 PM MDT","Level4","","","","","","","","","","","","","","","",""
"2022/10/19 12:26:46 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/19 12:26:47 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/19 12:26:47 PM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/19 12:26:49 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/19 12:26:51 PM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/19 12:26:53 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/19 12:26:55 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/19 12:26:55 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/19 12:26:57 PM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/19 12:26:58 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/19 12:27:01 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/19 12:27:01 PM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/19 12:27:03 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/19 12:27:07 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/19 12:27:08 PM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/19 12:27:10 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/19 12:27:11 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/19 12:27:12 PM MDT","","","","","","","","","","Level4","","","","","","",""
"2022/10/19 12:27:13 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/19 12:27:13 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/19 12:27:14 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/19 12:27:15 PM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/19 12:27:16 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/19 12:27:17 PM MDT","","","","","Level4","","","","","","","","","","","",""
"2022/10/19 12:27:19 PM MDT","","","","","","Level4","","","","","","","","","","",""
"2022/10/19 12:27:21 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/19 12:27:22 PM MDT","","","","Level4","","","","","","","","","","","","",""
"2022/10/19 1:24:23 PM MDT","","","","","","","","","","","","Tutorial","","","","",""
"2022/10/19 1:24:52 PM MDT","","","","","","","","","","","","Level1","","","","",""
"2022/10/19 1:24:52 PM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/19 1:24:57 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 1:24:58 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 1:25:01 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 1:25:01 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:02 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:04 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:05 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:05 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 1:25:05 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 1:25:06 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 1:25:09 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:10 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:10 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:11 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:11 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:12 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 1:25:13 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 1:25:14 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:14 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:15 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:15 PM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/19 1:25:17 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 1:25:17 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 1:25:19 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 1:25:19 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 1:25:19 PM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/19 1:25:20 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 1:25:21 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 1:25:21 PM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/19 1:25:22 PM MDT","","","","","","","","","","","","","","","","","Level1"
